zpr|Z vody v Nové Vsi lidé zvraceli, vodovod znečistili mikrobi
zpr|Kamion na D1 smetl stojící auto a dodávku s cizinci. Jeden muž zemřel
tec|Uživatelé TeamVieweru se bojí útoku, ale možná si jen nedali pozor
spo|Bez Satoranského to nešlo. Češi si z Lotyšska odvážejí stovku
zpr|V červené zóně padl první divočák, myslivci ho střelili ve Fryštáku
tec|Co se dá vyčíst z kusu dřeva. Zvlášť, když je z doby kamenné
ona|Deset tipů proti chrápání. Začněte tím, že se otočíte na bok
spo|Rosický: Užil jsem si to. Ale děláme hodně chyb, lepší tým by je trestal
spo|Liverpool na rekordních nákupech, z Arsenalu přijde Oxlade-Chamberlain
zpr|Bouřky zpozdily vlaky, komplikace byly ve středních a jižních Čechách
zpr|Autobus jel pomalu, motorkář neriskoval. Tragická nehoda zůstává záhadou
zpr|V ledovci u Mont Blanku se našla tři těla, ležela tam zřejmě desetiletí
ona|VIDEO: Sesterská rivalita dívku dohnala k anorexii
spo|Šéfe, zůstanou Špenát s Krejčou v Kometě? vyzvídal obránce Němec
spo|Hrát proti esům z ciziny bude extra motivace, těší se teplický Fillo
spo|Biker Schurter vyhrál i v Kanadě a slaví triumf v SP, Kulhavý byl osmý
zpr|Starší řidička narazila do stromu, několik hodin po nehodě zemřela
tec|Co znamená konec Firefox OS pro televizory Panasonic? Oficiálně nic
zpr|Vlci zabili v šumavské ohradě 19 šlechtěných ovcí, park čeká další útoky
tec|Automatický tlumočník ve Skypu nejvíce překládá z francouzštiny do angličtiny
spo|Futsalisté se v baráži o postup na ME střetnou se Srbskem
zpr|Při čelní srážce na Brněnsku se zranilo pět lidí, muž později zemřel
zpr|Německo umožní homosexuálům uzavírat manželství a adoptovat děti
spo|Říha o nových posilách Slovanu: Teď budou fanoušci v Bratislavě koukat
zpr|Tučňákům císařským hrozí do konce století vyhynutí. Dožene je změna klimatu
spo|Junior Zadák dojel na šampionátu horských kol pětačtyřicátý
ona|Po porodu začnou ženám padat vlasy. Jak si zachovat krásnou kštici?
ona|Dlouhá léta jsem bojovala s anorexií, přiznala Baldwinova manželka
ona|Co možná nevíte o chlebu. A tři recepty pro ty, kterým doma ztvrdnul
ona|Vaše 13letá dcera už nemusí být panna. Rady, jak dítě včas poučit o sexu
zpr|Trump překvapil média surreálnou tiskovkou, zaskočil i své poradce
zpr|Zastupitel volal hlídku na černošský pár. Dělejte to taky, vyzval na webu
spo|Lepší je už jen Dream Team, prohlásil o Španělech uznale Švrdlík
spo|Hrajte dál po zemi, konstruktivně, nabádal Hašek. Trpělivost se vyplatila
spo|Příprava na zlatou obhajobu poslala Samkovou na sedm týdnů do světa
tec|Facebook se omlouvá za sex, drogy a zbraně na svém bazaru
spo|Brankářský klenot Donnarumma nakonec zůstane v AC Milán
zpr|Obnova Mosulu potrvá roky. Místní se bojí teroru i náboženského pnutí
zpr|Prezident zavolal. František Ringo Čech bude superlídrem SPO ve volbách
spo|Češka Krumpholcová je světovou jedničkou v basketbalu 3x3
zpr|TUNELÁŘKA: V temném dole jsem cítila něčí přítomnost. Na duchy však nevěřím
zpr|Zeman se kvůli Babišově kauze může obrátit na BIS, reagoval Chovanec
spo|Hvězdný Laver Cup se blíží. Do prodeje se uvolnily poslední vstupenky
zpr|Zeman nehodlá počítat peníze za výjezdy do kampaně. Úřad to vidí jinak
zpr|Na Černém Mostě kolabuje doprava, autobusy mají přes půl hodiny zpoždění
zpr|Stoletých je v Česku 523, nejstarší zažili dobu před první světovou
zpr|Stát sčítal Romy i podle jejich rysů. Neetické, tvrdí kritici
tec|Američané regulovali za 1. světové války trh
zpr|Máme ruské zbraně, chlubí se stoupenci Talibanu na videu. Kreml to odmítá
zpr|Prince Philipa, manžela britské královny, propustili z nemocnice
spo|Pohár a skalpy Nymburka byly nejvíc, vzpomíná na pardubickou éru Kotas
tec|Jak se měří nejpevnější materiál? Těžko, nedá se pořádně chytit
tec|Indie při boji s pirátstvím zablokovala i internetový archiv
zpr|Macron řízl do rigidního zákoníku práce, odbory chystají protesty
tec|WhatsApp zamířil na počítače
zpr|Řidička v Klatovech vjela před vlak, záchranáři ji oživovali marně
zpr|Česká diplomatka Chatardová získala prestižní vysoký post v OSN
spo|Remíza s Fulhamem? Poučné utkání, říká zlínský trenér Páník
zpr|Policisté našli hledané sestry. Noc strávily v dřevěném vláčku přikryté dekou
spo|Dočkal v čínské lize rozhodl dvěma góly o výhře svého týmu
spo|Ruský bouřlivák i staronový režisér. Město fotbalu chce znovu žít hokejem
ona|OBRAZEM: Celebrity předvedly sexy rozparky, dekolty a třpytivé šaty
ona|Příběh Bohdany: S přítelem nás rozděluje různá finanční situace
zpr|Dalík půjde na pět let do vězení. Nepomohla mu ani změna výpovědi
spo|Fotbalové Teplice znovu doma. Jablonec dorazí už s útočníkem Teclem
ona|Zánět dásní může způsobit předčasný porod. A ovlivní i zuby miminka
tec|Firma LG ukázala velký OLED panel, který přichytíte přímo na zeď
spo|Trenér Löw mi povolil: Patriku, mazej k porodu! vzpomíná Ježek
zpr|„Last minute“ pokus Farského odložit pokračování EET, proti byly ČSSD a ANO
spo|Co když se už NHL Jágra bojí kvůli rekordu? přemítá legendární Bukač
zpr|V Plané nad Lužnicí hořel v noci komín teplárny, škody jdou do milionů
zpr|Ve Švýcarsku zemřeli při vyhlídkovém letu na táboře dva chlapci a pilot
spo|Ovečkin? Musí se smířit s tím, že na olympiádu nepojede, říká Treťjak
zpr|VIDEO: Zloději kradli mobily a alkohol, natáčela je při tom kamera
spo|Hirt povýšil, od příští sezony bude jezdit za stáj Astana
tec|Tajemství Karla IV. Ochrnuly mu ruce i nohy a rozneslo se, že byl otráven
tec|Šílený plán, jak dostat sondu k nejbližší hvězdě, má něco do sebe
tec|Software zdarma: odemykáme nedobytné soubory a složky
tec|Plzeň prožívala před 100 lety krizové dny, bylo vyhlášeno stanné právo
tec|Google rozdává 2 GB prostoru na webovém úložišti
spo|Slovácko - Jablonec 1:1, domácí skórovali ve sté vteřině
spo|Copak ztrácím minutu? Jak vysílačka mlčela a Froome o sobě pochyboval
tec|Jak redaktorka Technetu zachránila Boeing 747 před katastrofou
spo|Přirovnání k Saganovi. Žilinští po vyřazení z Ligy mistrů cítili křivdu
zpr|Kim pouze straší. Jadernou válku nechce, řekl v Rozstřelu expert Blinka
tec|Google bude blokovat vyděračské porno a erotické fotky
spo|Teď přeskoč staříky, jako jsem já, může hecovat Lukáš Galvas syna Jakuba
zpr|Tisíce Poláků vyšly do ulic, nesouhlasí s podřízením soudů vládní straně
zpr|Požár u Benkovace zažehla mladá Chorvatka. Chtěla se mstít Srbům
zpr|Bude-li třeba, i mámu udám, recitovala ruská holčička šéfovi policie
zpr|VIDEO: Rozlamovák v akci. Zloději se dostali do aut bez známky podezření
tec|Co předvedla ruská armáda na svém největším cvičení Centrum 2015
zpr|Musíme carovi zajistit vítězství. Volby v Rusku provázely podvody
spo|Wolski málem ochrnul. Teď myslí na olympiádu
zpr|Kniha o slovenských Romech má bourat stereotypy i formou, čte se odzadu
spo|Český pilot Kopfstein se chce o víkendu v Portu přiblížit medaili
tec|OBRAZEM: Nový iPad Pro v redakci. Podívejte se na všechny jeho křivky
zpr|Do Česka jezdí prominenti Asadova režimu, ambasáda jim uděluje výjimky
zpr|Islamisté ze skupiny Tři mušketýři dostali za přípravu atentátu doživotí
spo|Keresteš vyztuží jihlavskou obranu. A není poslední posilou
zpr|Zeman: Vadí mi načasování žádosti o vydání Babiše, zavání to provokací
ona|Jak přimět dítě k vřelosti a zájmu o druhé? Vědci z Harvardu mají 4 rady
zpr|Umělci vystavují nechutné nanuky, upozorňují na zaneřáděné řeky
zpr|V Istanbulu se i přes zákaz konal průvod homosexuálů, zasahovala policie
tec|Tablet vám pomůže získat zdarma knihy, ale třeba i nábytek
zpr|V iráckém uprchlickém táboře útočil sebevražedný atentátník, zabil 14 lidí
spo|Šulák o přípravě se Slovenskem: Když nedáte gól, kazí to veškerý dojem
zpr|Okamura vydělává, Jermanová dluží. Poslanci odevzdávali majetková přiznání
zpr|VIDEA TÝDNE: Trable Airbusu, agresoři v metru a nová stezka korunami stromů
zpr|Pod viaduktem v centru Třebíče uvázl náklaďák, ven mu pomáhali hasiči
ona|Správné mytí vlasů? Od kořínků ke konečkům a vestoje ve sprše
ona|Zadní zuby čistěte pořádně, nejvíce se kazí, varoval čtenáře stomatolog
spo|1111. A Pau Gasol se stal nejlepším střelcem v historii EuroBasketu
ona|Poradna: Čtyřletý syn používá sprostá slova. Už nevíme, jak to zarazit
spo|Hokejová příprava: Sparta udolala Liberec v prodloužení
spo|Dvě tváře nového slávisty Stocha: průšvihář i dobrák
spo|Basketbalistky Trutnova i Hradce čeká generálka, začíná tradiční turnaj
zpr|Falešným dolarům se po nákupu auta odlepil roh, kupec dostal tři roky
spo|Proč mě hlídají, když mám čtyřicet? diví se matador Polách
spo|Reprezentační kouč Nekola: Odchod Falasky mě zaskočil
tec|Jsme ve finále! Deset let chátral, teď vládní speciál Tu-154 znovu ožije
zpr|V bouři Harvey zahynulo šest členů jedné rodiny, utopili se v dodávce
spo|Největší extraligové návraty? Liberecký patriot i plzeňské komando střelců
zpr|Dealer z Kladenska vyžadoval za drogy kromě peněz i sex a úklid
ona|Vím jistě, že nikdy v životě nepůjdu na plastiku, říká Amy Schumerová
zpr|Policie obvinila seniora, který se po vraždě manželky pokusil sám zabít
spo|V Torontu uspěly Kvitová, Strýcová, Šafářová i bojovná Siniaková
tec|Mazací tramvaj na dni otevřených dveří. Zamávejte svým známým
tec|Tablet vám bezpečně ukryje fotky a ještě je pomůže zálohovat
zpr|V Itálii řeší další případy znásilnění, většinou útočili cizinci
zpr|Pošlete nám mladé migranty, žádá italský starosta. Obci chybí studenti
tec|Jak se žilo potápkám a bedlám. Mladí revoltovali i za Protektorátu
ona|Denisa Nesvačilová: Bylo období, kdy jsem snědla jedno jablko za den
spo|Program MS v hokeji 2018: Češi vstoupí do turnaje zápasem se Slovenskem
spo|Neprávem udělená penalta, ohlíží se Kopfstein za závodem v Budapešti
ona|Limetkový koláč
spo|Antiruská nálada ve slavném klubu NHL? Hloupost, reaguje manažer
zpr|Skandál, říká Žantovský o komunistce Semelové v Knihovně Václava Havla
zpr|VIDEO: Při nehodě jednoho auta policisté zadrželi tři podnapilé řidiče
zpr|V Daňové Kobře to vře. Můžeme se obejít i bez celníků, naznačuje policie
zpr|Zdrogovaný motorkář ukázal směr rukou a zaujal tím hlídku. Pak naboural
tec|Vážné i veselé kreslení. S tabletem zvládnete vše
tec|OBRAZEM: Legenda dolétala. Vulcany se proslavily neuvěřitelnými nálety
tec|V Praze přistávají letadla přímo do kamery. Dívejte se
zpr|Čáp černý ze Znojemska se uhnízdil v Černobylu, ornitologové nevědí proč
spo|Šafářová má na dosah post světové jedničky ve čtyřhře
zpr|Počet nevidomých se do poloviny století ztrojnásobí, varuje nová studie
tec|Vzhledem k ceně hrají parádně. České bedýnky uši nezkazí
zpr|Babiš proti stíhání podá stížnost. Policie se zajímá i o jeho rodinu
tec|Uživatelé mají problém s novým operačním systémem na starších iPadech
zpr|Čuba neodstoupí, strana by přišla ročně o statisíce, tratil by i Veleba
tec|Před 100 lety začali Číňané uvažovat o vstupu do války
tec|Jak sledovat americké zatmění slunce v přímém přenosu a 360 stupních
spo|Ještě jeden nášup pro profíka. Rozehnalův příběh nekončí
zpr|Řidič přejížděl koleje na červenou, střet s projíždějícím vlakem nepřežil
tec|První potomci ve 150 letech. Vědci objevili nejdéle žijícího obratlovce
spo|Hokejový mistr světa Vampola ukončil angažmá v Mladé Boleslavi
zpr|Za zfalšování záznamu o kontrole řidiče dostal policista podmínku
spo|Basketbalové Masters v Praze: světovou elitu vyzvou dva české týmy
zpr|Pravoslavný děkan chtěl očistit své jméno. Neuspěl, byl agentem StB
spo|Kolomý drží třetí místo na Rallye Hedvábná stezka i po osmé etapě
tec|Před 100 lety se Američané začali bavit válečnými písněmi
zpr|Chráníme všechny své obyvatele, popírá Su Ťij zprávy o násilí na muslimech
tec|Prověrka odhalila vážné chyby v šifrovacím programu, stáhněte aktualizaci
spo|Hokejový světoběžník Ludvig je zpět v Liberci. Jako kouč a scout
spo|Brankář Štochl na vítězný hattrick z MS klubů v házené nedosáhl
spo|Jihlava - Slovácko 0:0, bez šancí, bez gólů, čekání na výhru trvá
spo|Plzeň řeší krizi na levém beku, přichází juniorský reprezentant Havel
spo|Kristýna Plíšková se v Tokiu utká o čtvrtfinále s Japonkou Katóovou
spo|Liberecký kouč Trpišovský varuje: Musíme se zlepšit v útočné fázi
tec|YouTube spouští předplatné. Měsíčně stojí více než 200 korun
ona|Nudle v ešusu i müsli tyčinky. Outdoorové recepty nejen na horskou túru
zpr|Zmlácený bezdomovec nepřežil, útočníka policie obviní z ublížení na zdraví
zpr|Pro terorismus není omluva. Mnichov uctil zavražděné izraelské sportovce
spo|US OPEN: Plíšková na turnaji končí, české deblistky si zahrají finále
spo|Ztráty a nálezy Děčína. Vyoral do Nymburka, po Feštrovi přišel i Halada
spo|Chelsea podlehla Burnley a dohrávala v devíti, City porazilo nováčka
zpr|Úřady v Houstonu už ze střech zachránily tisíc lidí, bouře stále neslábne
tec|Software zdarma: stálá, ale ne dokonalá ochrana před vyděračským virem
spo|Z bakaláře se chce stát magistrem. Učení mě baví, říká jihlavský Diviš
spo|Proč mě nikdo nechtěl? nechápe dodnes Machovský. Teď věří, že prorazí do NHL
spo|Vysílá Lance Armstrong. Padouch i hrdina se zase vrací k osudové Tour
ona|Příběh Lídy: Jsem stále panna, příteli to tajím
zpr|Pašeráci v Jemenu nahnali mladé běžence do moře, sto se jich utopilo
zpr|Řidič náklaďáku kouřil marihuanu, narazil na mezinárodní policejní akci
ona|OBRAZEM: Sukně jako stan, šaty jako pneumatika. Kolekce inspirovaná auty
spo|Jako by mě bodli do zad, líčil Berdych zranění. Čeká ho těžký návrat
zpr|Královna promluvila v parlamentu, dohoda Mayové s unionisty vázne
spo|Další meta pro Špotákovou: Tokio 2020. Tělo vydrží, věří fyzioterapeut
spo|Abraham skončil v Brně třináctý, Kornfeil s Hanikou se neprosadili
spo|Olympijská vítězka z Londýna Knapková je matkou, porodila dceru Adélu
spo|Chci do mistrovství světa, přál si Kopecký po dalším zlínském triumfu
spo|Olympijský vítěz v pětiboji Svoboda přemítá o konci kariéry
zpr|Cizinec pobodal na Strakonicku jiného. Oba byli opilí
spo|Pazdera má šanci být v sestavě Baníku. Ostravané míří do Hradiště
ona|Top 5 džínových trendů, ve kterých vykročit do nového roku
zpr|V Burgasu sjelo po přistání z dráhy letadlo společnosti Travel Service
tec|Stačí USB přijímač za pár stovek a můžete odposlouchávat městskou policii
spo|Bylo to bez chyb, radoval se biker Bruni, staronový šampion ve sjezdu
zpr|Útoky automobilem v Evropě se za poslední rok prudce množí
spo|Kopecký bojuje na Barum rallye o vítězství s Lukjaňukem
spo|Doufám, že Příbrami pomůžu zpět do ligy, říká záložník Danoski
spo|Zachův velký rok: Náhrada za zraněnou hvězdu i menší očekávání
spo|Pardubický kouč po turnaji v Praze: Viděli jsme, co zdobí top týmy
tec|Jako z akčního filmu. Nový čip od Xeroxu se na povel sám zničí
spo|POHLED: Odcházení krále. Jíchovo tělo zničila vášeň pro výhry
